dataset,domain,method,seed,role,status,mAP50,eval_dir,eval_json,checkpoint_verified,missing,searched,native_sidecar_present
RSAR,noise_suppression,E,42,ema,metadata_collected,0.18186284601688385,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/eval_20260907_151655.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/eval_20260907_151655.json""]}]",True
RSAR,noise_suppression,E,43,ema,metadata_collected,0.18094217777252197,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_033132.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_033132.json""]}]",True
RSAR,noise_suppression,E,44,ema,metadata_collected,0.16871023178100586,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_081622.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_081622.json""]}]",True
RSAR,noise_suppression,F,42,ema,metadata_collected,0.14126035571098328,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1/eval_20260907_152203.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1/eval_20260907_152203.json""]}]",True
RSAR,noise_suppression,F,43,ema,metadata_collected,0.16246965527534485,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_033627.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_033627.json""]}]",True
RSAR,noise_suppression,F,44,ema,metadata_collected,0.15590102970600128,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_082514.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/F/ddp2/eval_full_noise_suppression_ids_v1/eval_20260908_082514.json""]}]",True
RSAR,am_noise_horizontal,A,42,source,metadata_collected,0.2062060832977295,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/A/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/A/eval_full_am_noise_horizontal_ids_v1/eval_20260907_153151.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/A/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/A/eval_full_am_noise_horizontal_ids_v1/eval_20260907_153151.json""]}]",True
RSAR,am_noise_horizontal,B,42,ema,metadata_collected,0.22746574878692627,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1/eval_20260907_153655.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1/eval_20260907_153655.json""]}]",True
RSAR,am_noise_horizontal,B,43,ema,metadata_collected,0.22271044552326202,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1/eval_20260907_073448.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1/eval_20260907_073448.json""]}]",True
RSAR,am_noise_horizontal,B,44,ema,metadata_collected,0.22433392703533173,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1/eval_20260907_175606.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/B/eval_full_am_noise_horizontal_ids_v1/eval_20260907_175606.json""]}]",True
RSAR,am_noise_horizontal,C,42,ema,metadata_collected,0.22914911806583405,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1/eval_20260907_154147.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1/eval_20260907_154147.json""]}]",True
RSAR,am_noise_horizontal,C,43,ema,metadata_collected,0.2082323282957077,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1/eval_20260907_073244.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1/eval_20260907_073244.json""]}]",True
RSAR,am_noise_horizontal,C,44,ema,metadata_collected,0.21099038422107697,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1/eval_20260907_184949.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/C/eval_full_am_noise_horizontal_ids_v1/eval_20260907_184949.json""]}]",True
RSAR,am_noise_horizontal,D,42,ema,metadata_collected,0.18934942781925201,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1/eval_20260907_154643.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1/eval_20260907_154643.json""]}]",True
RSAR,am_noise_horizontal,D,43,ema,metadata_collected,0.15449553728103638,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1/eval_20260907_082825.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1/eval_20260907_082825.json""]}]",True
RSAR,am_noise_horizontal,D,44,ema,metadata_collected,0.17192037403583527,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1/eval_20260907_192102.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/D/eval_full_am_noise_horizontal_ids_v1/eval_20260907_192102.json""]}]",True
RSAR,am_noise_horizontal,E,42,ema,metadata_collected,0.2348482459783554,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260907_155150.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260907_155150.json""]}]",True
RSAR,am_noise_horizontal,E,43,ema,metadata_collected,0.23029977083206177,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_054927.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_054927.json""]}]",True
RSAR,am_noise_horizontal,E,44,ema,metadata_collected,0.23346181213855743,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_061739.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_061739.json""]}]",True
RSAR,am_noise_horizontal,F,42,ema,metadata_collected,0.15874627232551575,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260907_155653.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260907_155653.json""]}]",True
RSAR,am_noise_horizontal,F,43,ema,metadata_collected,0.15721827745437622,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_060520.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_060520.json""]}]",True
RSAR,am_noise_horizontal,F,44,ema,metadata_collected,0.13537369668483734,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_063232.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_063232.json""]}]",True
RSAR,smart_suppression,A,42,source,metadata_collected,0.14372646808624268,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/eval_20260907_160138.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/eval_20260907_160138.json""]}]",True
RSAR,smart_suppression,B,42,ema,metadata_collected,0.14338570833206177,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260907_160637.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260907_160637.json""]}]",True
RSAR,smart_suppression,B,43,ema,metadata_collected,0.15160906314849854,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260907_063429.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260907_063429.json""]}]",True
RSAR,smart_suppression,B,44,ema,metadata_collected,0.1485658884048462,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260908_030700.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260908_030700.json""]}]",True
RSAR,smart_suppression,C,42,ema,metadata_collected,0.18142859637737274,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_161919.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_161919.json""]}]",True
RSAR,smart_suppression,C,43,ema,metadata_collected,0.19183902442455292,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_063241.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_063241.json""]}]",True
RSAR,smart_suppression,C,44,ema,metadata_collected,0.19704699516296387,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_193155.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_193155.json""]}]",True
RSAR,smart_suppression,D,42,ema,metadata_collected,0.1463812291622162,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260907_162433.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260907_162433.json""]}]",True
RSAR,smart_suppression,D,43,ema,metadata_collected,0.14087285101413727,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260907_063437.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260907_063437.json""]}]",True
RSAR,smart_suppression,D,44,ema,metadata_collected,0.15672500431537628,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260908_031157.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260908_031157.json""]}]",True
RSAR,smart_suppression,E,42,ema,metadata_collected,0.15498436987400055,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1/eval_20260907_162935.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1/eval_20260907_162935.json""]}]",True
RSAR,smart_suppression,E,43,ema,metadata_collected,0.15816622972488403,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_034119.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_034119.json""]}]",True
RSAR,smart_suppression,E,44,ema,metadata_collected,0.16221320629119873,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_085238.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_smart_suppression_ids_v1/eval_20260908_085238.json""]}]",True
