dataset,domain,method,seed,role,status,source_clean_TEST,source_corruption_mAP50,source_degradation,delta_A,recovery_ratio,interpretation
RSAR,gaussian_white_noise,C,44,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.0052193403244018555,-1.599729621104169,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,D,42,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.017359435558319092,-5.3206730242244875,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,D,43,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.01779860258102417,-5.455277869121999,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,D,44,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.010166287422180176,-3.115970623698345,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,E,42,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.005177855491638184,-1.5870145054623845,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,E,43,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.012879610061645508,-3.947604954510578,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,E,44,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.00783848762512207,-2.4024991779020057,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,F,42,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.0070345401763916016,-2.1560890058094926,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,F,43,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.013732433319091797,-4.2089955789396765,descriptive_only_unstable_near_zero_gap
RSAR,gaussian_white_noise,F,44,ema,complete,0.5313997864723206,0.5281371474266052,0.003262639045715332,-0.01169133186340332,-3.5833972742884286,descriptive_only_unstable_near_zero_gap
RSAR,point_target,A,42,source,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,0.0,0.0,descriptive_only_unstable_near_zero_gap
