dataset,domain,method,seed,role,class_name,native_AP50,AP50,AP50_percent,status,precision,evidence
RSAR,noise_suppression,LPLD,44,ema,harbor,0.0,,,native_zero_known_nan_model,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/LPLD/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,ema,ship,0.472,0.472,47.199999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,ema,aircraft,0.054,0.054,5.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,ema,car,0.0,0.0,0.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,ema,tank,0.001,0.001,0.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,ema,bridge,0.36,0.36,36.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,ema,harbor,0.166,0.166,16.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,student,ship,0.579,0.579,57.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,student,aircraft,0.012,0.012,1.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,student,car,0.007,0.007,0.7000000000000001,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,student,tank,0.01,0.01,1.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,student,bridge,0.177,0.177,17.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,42,student,harbor,0.043,0.043,4.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,ema,ship,0.472,0.472,47.199999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,ema,aircraft,0.052,0.052,5.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,ema,car,0.0,0.0,0.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,ema,tank,0.001,0.001,0.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,ema,bridge,0.356,0.356,35.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,ema,harbor,0.165,0.165,16.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,student,ship,0.585,0.585,58.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,student,aircraft,0.023,0.023,2.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,student,car,0.001,0.001,0.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,student,tank,0.015,0.015,1.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,student,bridge,0.119,0.119,11.899999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,43,student,harbor,0.031,0.031,3.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,44,ema,ship,0.0,,,native_zero_known_nan_model,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,44,ema,aircraft,0.0,,,native_zero_known_nan_model,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,44,ema,car,0.0,,,native_zero_known_nan_model,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,44,ema,tank,0.0,,,native_zero_known_nan_model,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,44,ema,bridge,0.0,,,native_zero_known_nan_model,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,SFUT,44,ema,harbor,0.0,,,native_zero_known_nan_model,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,point_target,A,42,source,ship,0.747,0.747,74.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,A,42,source,aircraft,0.6,0.6,60.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,A,42,source,car,0.776,0.776,77.60000000000001,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,A,42,source,tank,0.169,0.169,16.900000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,A,42,source,bridge,0.378,0.378,37.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,A,42,source,harbor,0.425,0.425,42.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,ema,ship,0.542,0.542,54.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,ema,aircraft,0.149,0.149,14.899999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,ema,car,0.33,0.33,33.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,ema,tank,0.091,0.091,9.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,ema,bridge,0.057,0.057,5.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,ema,harbor,0.045,0.045,4.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,student,ship,0.45,0.45,45.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,student,aircraft,0.03,0.03,3.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,student,car,0.126,0.126,12.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,student,tank,0.03,0.03,3.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,student,bridge,0.032,0.032,3.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,AASFOD,42,student,harbor,0.026,0.026,2.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/point_target/seed_42/methods/AASFOD/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,B,42,ema,ship,0.737,0.737,73.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,B,42,ema,aircraft,0.627,0.627,62.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,B,42,ema,car,0.763,0.763,76.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,B,42,ema,tank,0.127,0.127,12.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,B,42,ema,bridge,0.336,0.336,33.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,B,42,ema,harbor,0.386,0.386,38.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,B,42,student,ship,0.555,0.555,55.50000000000001,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,B,42,student,aircraft,0.411,0.411,41.099999999999994,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,B,42,student,car,0.472,0.472,47.199999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,B,42,student,tank,0.091,0.091,9.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,B,42,student,bridge,0.079,0.079,7.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,B,42,student,harbor,0.018,0.018,1.7999999999999998,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_student_ids_v1/class_ap.txt
RSAR,point_target,B,43,ema,ship,0.732,0.732,73.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,B,43,ema,aircraft,0.681,0.681,68.10000000000001,valid_native_test,printed class_ap.txt (typically 3 decimals),.67:/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/B/eval_full_point_target_ids_v1/class_ap.txt
