dataset,domain,method,seed,role,comparison_group,evaluation_required,status,native_mAP50,mAP50,mAP50_percent,delta_vs_source_pp,relative_vs_source_percent,source_seed,source_id,host,checkpoint,eval_json,eval_status,prediction_image_ids,class_ap,n_images,n_post_nms_detections,evaluated_at,collected_at,training_code_sha,evaluation_code_sha,config,manifest,evidence_basis,note,baseline_method,baseline_role
DIOR,brightness,C,44,student,common_1epoch,True,valid_native_test,0.23128783702850342,0.23128783702850342,23.128783702850342,-1.0396361351013184,-4.301630566135639,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/eval_20260908_160243.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/C/eval_full_brightness_student_ids_v1/class_ap.txt,11738,205973,2026-09-08T08:09:21+00:00,2026-09-12T01:56:02.834056+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
DIOR,brightness,D,42,ema,common_1epoch,True,valid_native_test,0.23989610373973846,0.23989610373973846,23.989610373973846,-0.17880946397781372,-0.7398475579980968,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/work/iter_185_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_20260907_212004.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_ids_v1/class_ap.txt,11738,177786,2026-09-07T13:26:23+00:00,2026-09-12T01:56:02.298182+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
DIOR,brightness,D,42,student,common_1epoch,True,valid_native_test,0.17223718762397766,0.17223718762397766,17.223718762397766,-6.944701075553894,-28.734609552953206,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_20260908_154253.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/D/eval_full_brightness_student_ids_v1/class_ap.txt,11738,58520,2026-09-08T07:49:41+00:00,2026-09-12T01:56:02.321052+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
DIOR,brightness,D,43,ema,common_1epoch,True,valid_native_test,0.2401602566242218,0.2401602566242218,24.01602566242218,-0.15239417552947998,-0.6305508450750064,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/work/iter_185_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_20260907_104202.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_ids_v1/class_ap.txt,11738,178597,2026-09-07T02:48:38+00:00,2026-09-12T01:56:02.588092+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
DIOR,brightness,D,43,student,common_1epoch,True,valid_native_test,0.18711800873279572,0.18711800873279572,18.71180087327957,-5.456618964672089,-22.577475073912623,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_20260908_155601.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/D/eval_full_brightness_student_ids_v1/class_ap.txt,11738,59117,2026-09-08T08:02:38+00:00,2026-09-12T01:56:02.610921+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
DIOR,brightness,D,44,ema,common_1epoch,True,valid_native_test,0.2395966351032257,0.2395966351032257,23.95966351032257,-0.20875632762908936,-0.8637566255005225,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/work/iter_185_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_20260908_004526.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_ids_v1/class_ap.txt,11738,180247,2026-09-07T16:52:12+00:00,2026-09-12T01:56:02.866231+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
DIOR,brightness,D,44,student,common_1epoch,True,valid_native_test,0.18207256495952606,0.18207256495952606,18.207256495952606,-5.961163341999054,-24.66509346481246,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_20260908_160319.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/D/eval_full_brightness_student_ids_v1/class_ap.txt,11738,69645,2026-09-08T08:10:05+00:00,2026-09-12T01:56:02.889959+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
DIOR,brightness,E,42,ema,common_1epoch,True,valid_native_test,0.24478599429130554,0.24478599429130554,24.478599429130554,0.31017959117889404,1.2834086516976928,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_20260907_213250.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/class_ap.txt,11738,327123,2026-09-07T13:39:05+00:00,2026-09-12T01:56:02.354269+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
DIOR,brightness,E,42,student,common_1epoch,True,valid_native_test,0.23705847561359406,0.23705847561359406,23.705847561359406,-0.46257227659225464,-1.9139533312222512,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_154916.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,11738,413227,2026-09-08T07:55:55+00:00,2026-09-12T01:56:02.378100+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
DIOR,brightness,E,43,ema,common_1epoch,True,valid_native_test,0.24658599495887756,0.24658599495887756,24.658599495887756,0.4901796579360962,2.0281824845096663,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_20260908_042312.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/class_ap.txt,11738,329357,2026-09-07T20:29:56+00:00,2026-09-12T01:56:02.642870+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
DIOR,brightness,E,43,student,common_1epoch,True,valid_native_test,0.22513635456562042,0.22513635456562042,22.513635456562042,-1.654784381389618,-6.846886939588459,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_155614.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,11738,366717,2026-09-08T08:03:13+00:00,2026-09-12T01:56:02.668039+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
DIOR,brightness,E,44,ema,common_1epoch,True,valid_native_test,0.24522244930267334,0.24522244930267334,24.522244930267334,0.35382509231567383,1.463997624536728,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/work/iter_185_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_20260908_043657.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_ids_v1/class_ap.txt,11738,329589,2026-09-07T20:43:49+00:00,2026-09-12T01:56:02.922837+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
DIOR,brightness,E,44,student,common_1epoch,True,valid_native_test,0.233608677983284,0.233608677983284,23.3608677983284,-0.8075520396232605,-3.341352248255647,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_20260908_160342.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/E/ddp2/eval_full_brightness_student_ids_v1/class_ap.txt,11738,411997,2026-09-08T08:10:49+00:00,2026-09-12T01:56:02.948631+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
DIOR,brightness,F,42,ema,common_1epoch,True,valid_native_test,0.2418944090604782,0.2418944090604782,24.18944090604782,0.02102106809616089,0.08697742027450328,42,74d7eafdc547976a86f8f35b2652dba384948e33ab5c15bb908fa3e54025782a,67,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/work/iter_185_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_20260907_221251.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/F/ddp2/eval_full_brightness_ids_v1/class_ap.txt,11738,180557,2026-09-07T14:19:37+00:00,2026-09-12T01:56:02.417519+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/shared/zechuan/iraod_artifacts/dior_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/resolved_config.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
