dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
RSAR,chaff,LPLD,43,ema,ship,0.701,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,43,ema,aircraft,0.664,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,43,ema,car,0.692,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,43,ema,tank,0.14,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,43,ema,bridge,0.334,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,43,ema,harbor,0.359,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,44,ema,ship,0.698,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,44,ema,aircraft,0.674,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,44,ema,car,0.692,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,44,ema,tank,0.123,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,44,ema,bridge,0.347,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,LPLD,44,ema,harbor,0.336,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/LPLD/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,42,ema,ship,0.708,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_42/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,42,ema,aircraft,0.613,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_42/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,42,ema,car,0.695,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_42/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,42,ema,tank,0.161,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_42/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,42,ema,bridge,0.371,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_42/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,42,ema,harbor,0.346,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_42/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,43,ema,ship,0.708,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,43,ema,aircraft,0.622,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,43,ema,car,0.694,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,43,ema,tank,0.164,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,43,ema,bridge,0.371,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,43,ema,harbor,0.347,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_43/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,44,ema,ship,0.709,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,44,ema,aircraft,0.628,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,44,ema,car,0.698,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,44,ema,tank,0.157,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,44,ema,bridge,0.373,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,SFUT,44,ema,harbor,0.35,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,A,42,source,ship,0.775,printed class_ap.txt (typically 3 decimals),0.775,0.775,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,A,42,source,aircraft,0.613,printed class_ap.txt (typically 3 decimals),0.613,0.613,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,A,42,source,car,0.783,printed class_ap.txt (typically 3 decimals),0.783,0.783,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,A,42,source,tank,0.174,printed class_ap.txt (typically 3 decimals),0.174,0.174,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,A,42,source,bridge,0.399,printed class_ap.txt (typically 3 decimals),0.399,0.399,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,A,42,source,harbor,0.426,printed class_ap.txt (typically 3 decimals),0.426,0.426,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,42,ema,ship,0.771,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,42,ema,aircraft,0.718,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,42,ema,car,0.781,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,42,ema,tank,0.169,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,42,ema,bridge,0.402,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,42,ema,harbor,0.442,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,43,ema,ship,0.771,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,43,ema,aircraft,0.722,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,43,ema,car,0.783,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,43,ema,tank,0.175,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,43,ema,bridge,0.401,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,43,ema,harbor,0.454,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,44,ema,ship,0.77,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,44,ema,aircraft,0.692,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,44,ema,car,0.778,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,44,ema,tank,0.169,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,44,ema,bridge,0.403,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,IRG,44,ema,harbor,0.453,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/IRG/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,42,ema,ship,0.759,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,42,ema,aircraft,0.751,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,42,ema,car,0.767,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,42,ema,tank,0.148,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,42,ema,bridge,0.369,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,42,ema,harbor,0.427,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,43,ema,ship,0.76,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,43,ema,aircraft,0.747,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,43,ema,car,0.769,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,43,ema,tank,0.16,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,43,ema,bridge,0.373,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,43,ema,harbor,0.394,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,44,ema,ship,0.757,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,44,ema,aircraft,0.75,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,44,ema,car,0.768,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,44,ema,tank,0.131,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,44,ema,bridge,0.366,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,LPLD,44,ema,harbor,0.408,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_44/methods/LPLD/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,SFUT,42,ema,ship,0.772,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/SFUT/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,SFUT,42,ema,aircraft,0.687,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/SFUT/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,SFUT,42,ema,car,0.783,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/SFUT/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,SFUT,42,ema,tank,0.173,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/SFUT/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,SFUT,42,ema,bridge,0.396,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/SFUT/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,SFUT,42,ema,harbor,0.44,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_42/methods/SFUT/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
RSAR,gaussian_white_noise,SFUT,43,ema,ship,0.772,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/gaussian_white_noise/seed_43/methods/SFUT/eval_full_gaussian_white_noise_ids_v1/class_ap.txt
